despesa_id,viagem_id,categoria,valor,data_despesa,reembolsavel
E0005238,T001711,Alimentação,208.06,2024-05-30,True
E0005239,T001711,Transporte terrestre,174.24,2024-05-30,True
E0005240,T001711,Ajuste de reembolso,10.69,2024-06-03,False
E0005241,T001712,Alimentação,115.77,2025-07-24,True
E0005242,T001712,Transporte terrestre,84.75,2025-07-24,True
E0005243,T001712,Ajuste de reembolso,-14.21,2025-08-09,False
E0005244,T001713,Alimentação,193.12,2025-07-02,True
E0005245,T001713,Transporte terrestre,146.66,2025-07-02,True
E0005246,T001713,Ajuste de reembolso,34.11,2025-07-12,False
E0005247,T001714,Alimentação,495.01,2024-04-11,True
E0005248,T001714,Transporte terrestre,508.87,2024-04-11,True
E0005249,T001714,Ajuste de reembolso,9.92,2024-04-29,False
E0005250,T001715,Alimentação,267.15,2025-09-21,True
E0005251,T001715,Transporte terrestre,241.82,2025-09-21,True
E0005252,T001715,Ajuste de reembolso,31.16,2025-10-08,False
E0005253,T001716,Alimentação,295.44,2025-03-30,True
E0005254,T001716,Transporte terrestre,289.55,2025-03-30,True
E0005255,T001716,Ajuste de reembolso,-8.84,2025-04-07,False
E0005256,T001717,Alimentação,64.37,2024-04-30,True
E0005257,T001717,Transporte terrestre,55.9,2024-04-30,True
E0005258,T001717,Ajuste de reembolso,10.26,2024-05-05,False
E0005259,T001718,Alimentação,254.29,2025-12-02,True
E0005260,T001718,Transporte terrestre,148.39,2025-12-02,True
E0005261,T001718,Ajuste de reembolso,-13.51,2025-12-15,False
E0005262,T001719,Alimentação,634.41,2024-09-13,True
E0005263,T001719,Transporte terrestre,324.07,2024-09-13,True
E0005264,T001719,Ajuste de reembolso,-17.89,2024-09-24,False
E0005265,T001720,Alimentação,252.24,2025-09-01,True
E0005266,T001720,Transporte terrestre,204.33,2025-09-01,True
E0005267,T001720,Ajuste de reembolso,12.23,2025-09-15,False
E0005268,T001721,Alimentação,107.18,2024-09-06,True
E0005269,T001721,Transporte terrestre,49.89,2024-09-06,True
E0005270,T001721,Ajuste de reembolso,-3.69,2024-09-14,False
E0005271,T001722,Alimentação,517.61,2024-03-25,True
E0005272,T001722,Transporte terrestre,334.18,2024-03-25,True
E0005273,T001722,Ajuste de reembolso,6.56,2024-04-05,False
E0005274,T001723,Alimentação,244.64,2025-11-10,True
E0005275,T001723,Transporte terrestre,165.81,2025-11-10,True
E0005276,T001723,Ajuste de reembolso,17.46,2025-11-17,False
E0005277,T001724,Alimentação,184.2,2025-07-27,True
E0005278,T001724,Transporte terrestre,188.47,2025-07-27,True
E0005279,T001724,Ajuste de reembolso,24.36,2025-08-13,False
E0005280,T001725,Alimentação,223.61,2025-03-06,True
E0005281,T001725,Transporte terrestre,97.9,2025-03-06,True
E0005282,T001725,Ajuste de reembolso,31.17,2025-03-19,False
E0005283,T001727,Alimentação,317.99,2024-06-28,True
E0005284,T001727,Transporte terrestre,263.31,2024-06-28,True
E0005285,T001727,Outros,37.53,2024-06-28,True
E0005286,T001727,Ajuste de reembolso,35.91,2024-07-03,False
E0005287,T001728,Alimentação,229.62,2024-09-13,True
E0005288,T001728,Transporte terrestre,242.87,2024-09-13,True
E0005289,T001728,Ajuste de reembolso,32.87,2024-09-27,False
E0005290,T001729,Alimentação,206.74,2024-08-05,True
E0005291,T001729,Transporte terrestre,380.28,2024-08-05,True
E0005292,T001729,Ajuste de reembolso,24.69,2024-08-16,False
E0005293,T001730,Alimentação,388.75,2024-04-28,True
E0005294,T001730,Transporte terrestre,199.09,2024-04-28,True
E0005295,T001730,Ajuste de reembolso,27.55,2024-05-12,False
E0005296,T001731,Alimentação,459.89,2025-10-07,True
E0005297,T001731,Transporte terrestre,207.91,2025-10-07,True
E0005298,T001731,Ajuste de reembolso,2.51,2025-10-10,False
E0005299,T001732,Alimentação,208.79,2024-04-12,True
E0005300,T001732,Transporte terrestre,134.17,2024-04-12,True
E0005301,T001732,Ajuste de reembolso,26.98,2024-04-23,False
E0005302,T001733,Alimentação,131.98,2025-04-22,True
E0005303,T001733,Transporte terrestre,61.26,2025-04-22,True
E0005304,T001733,Ajuste de reembolso,-23.76,2025-05-05,False
E0005305,T001734,Alimentação,258.11,2024-08-25,True
E0005306,T001734,Transporte terrestre,334.93,2024-08-25,True
E0005307,T001734,Ajuste de reembolso,12.72,2024-09-07,False
E0005308,T001735,Alimentação,211.69,2025-02-13,True
E0005309,T001735,Transporte terrestre,190.02,2025-02-13,True
E0005310,T001735,Ajuste de reembolso,1.59,2025-03-04,False
E0005311,T001736,Alimentação,587.68,2025-10-04,True
E0005312,T001736,Transporte terrestre,257.95,2025-10-04,True
E0005313,T001736,Ajuste de reembolso,12.14,2025-10-11,False
E0005314,T001737,Alimentação,440.25,2024-10-25,True
E0005315,T001737,Transporte terrestre,330.21,2024-10-25,True
E0005316,T001737,Ajuste de reembolso,15.11,2024-11-11,False
E0005317,T001738,Alimentação,312.91,2024-05-12,True
E0005318,T001738,Transporte terrestre,186.65,2024-05-12,True
E0005319,T001738,Ajuste de reembolso,41.26,2024-05-22,False
E0005320,T001739,Alimentação,208.42,2025-05-12,True
E0005321,T001739,Transporte terrestre,192.58,2025-05-12,True
E0005322,T001739,Ajuste de reembolso,-3.71,2025-05-20,False
E0005323,T001740,Alimentação,269.88,2025-11-08,True
E0005324,T001740,Transporte terrestre,226.26,2025-11-08,True
E0005325,T001740,Ajuste de reembolso,34.6,2025-11-15,False
E0005326,T001741,Alimentação,358.51,2025-12-07,True
E0005327,T001741,Transporte terrestre,321.28,2025-12-07,True
E0005328,T001741,Ajuste de reembolso,24.38,2025-12-20,False
E0005329,T001743,Alimentação,337.72,2024-05-17,True
E0005330,T001743,Transporte terrestre,187.36,2024-05-17,True
E0005331,T001743,Ajuste de reembolso,17.95,2024-05-30,False
E0005332,T001744,Alimentação,421.28,2025-04-25,True
E0005333,T001744,Transporte terrestre,189.78,2025-04-25,True
E0005334,T001744,Ajuste de reembolso,24.91,2025-05-06,False
E0005335,T001745,Alimentação,1061.95,2025-09-21,True
E0005336,T001745,Transporte terrestre,426.74,2025-09-21,True
E0005337,T001745,Ajuste de reembolso,33.36,2025-10-08,False
E0005338,T001746,Alimentação,229.08,2024-03-12,True
E0005339,T001746,Transporte terrestre,255.2,2024-03-12,True
E0005340,T001746,Ajuste de reembolso,25.14,2024-03-24,False
E0005341,T001747,Alimentação,456.13,2024-04-16,True
E0005342,T001747,Transporte terrestre,542.22,2024-04-16,True
E0005343,T001747,Ajuste de reembolso,-6.83,2024-05-06,False
E0005344,T001748,Alimentação,60.23,2025-04-29,True
E0005345,T001748,Transporte terrestre,48.04,2025-04-29,True
E0005346,T001748,Ajuste de reembolso,-9.31,2025-05-08,False
E0005347,T001749,Alimentação,454.89,2025-05-13,True
E0005348,T001749,Transporte terrestre,197.46,2025-05-13,True
E0005349,T001749,Ajuste de reembolso,18.45,2025-05-21,False
E0005350,T001750,Alimentação,85.74,2024-12-18,True
E0005351,T001750,Transporte terrestre,142.99,2024-12-18,True
E0005352,T001750,Ajuste de reembolso,21.08,2024-12-23,False
E0005353,T001751,Alimentação,365.56,2025-08-01,True
E0005354,T001751,Transporte terrestre,244.61,2025-08-01,True
E0005355,T001751,Ajuste de reembolso,30.85,2025-08-14,False
E0005356,T001752,Alimentação,119.07,2025-12-12,True
E0005357,T001752,Transporte terrestre,100.52,2025-12-12,True
E0005358,T001752,Ajuste de reembolso,-14.91,2025-12-26,False
E0005359,T001753,Alimentação,240.84,2025-08-31,True
E0005360,T001753,Transporte terrestre,134.63,2025-08-31,True
E0005361,T001753,Pedágio,82.31,2025-08-31,True
E0005362,T001753,Ajuste de reembolso,23.04,2025-09-10,False
E0005363,T001754,Alimentação,90.74,2024-10-29,True
E0005364,T001754,Transporte terrestre,56.34,2024-10-29,True
E0005365,T001754,Ajuste de reembolso,-21.87,2024-11-05,False
E0005366,T001755,Alimentação,241.22,2024-09-24,True
E0005367,T001755,Transporte terrestre,220.5,2024-09-24,True
E0005368,T001755,Ajuste de reembolso,33.4,2024-10-03,False
E0005369,T001756,Alimentação,316.24,2025-08-25,True
E0005370,T001756,Transporte terrestre,221.82,2025-08-25,True
E0005371,T001756,Pedágio,273.68,2025-08-25,True
E0005372,T001756,Ajuste de reembolso,28.81,2025-09-01,False
E0005373,T001757,Alimentação,539.15,2024-09-05,True
E0005374,T001757,Transporte terrestre,319.74,2024-09-05,True
E0005375,T001757,Ajuste de reembolso,37.04,2024-09-19,False
E0005376,T001758,Alimentação,451.45,2024-03-15,True
E0005377,T001758,Transporte terrestre,290.07,2024-03-15,True
E0005378,T001758,Ajuste de reembolso,-21.05,2024-03-23,False
E0005379,T001759,Alimentação,254.12,2024-10-06,True
E0005380,T001759,Transporte terrestre,125.02,2024-10-06,True
E0005381,T001759,Ajuste de reembolso,35.16,2024-10-11,False
E0005382,T001760,Alimentação,243.51,2025-08-21,True
E0005383,T001760,Transporte terrestre,133.99,2025-08-21,True
E0005384,T001760,Ajuste de reembolso,-8.18,2025-08-30,False
E0005385,T001761,Alimentação,211.65,2025-04-19,True
E0005386,T001761,Transporte terrestre,112.62,2025-04-19,True
E0005387,T001761,Ajuste de reembolso,-20.06,2025-04-29,False
E0005388,T001762,Alimentação,552.85,2025-09-25,True
E0005389,T001762,Transporte terrestre,207.9,2025-09-25,True
E0005390,T001762,Ajuste de reembolso,34.06,2025-10-07,False
E0005391,T001763,Alimentação,182.44,2024-09-28,True
E0005392,T001763,Transporte terrestre,131.99,2024-09-28,True
E0005393,T001763,Ajuste de reembolso,34.48,2024-10-09,False
E0005394,T001764,Alimentação,111.7,2025-08-07,True
E0005395,T001764,Transporte terrestre,100.16,2025-08-07,True
E0005396,T001764,Ajuste de reembolso,16.1,2025-08-14,False
E0005397,T001765,Alimentação,249.42,2025-10-10,True
E0005398,T001765,Transporte terrestre,179.85,2025-10-10,True
E0005399,T001765,Taxa,119.94,2025-10-10,True
E0005400,T001765,Ajuste de reembolso,43.94,2025-10-23,False
E0005401,T001766,Alimentação,224.39,2025-09-03,True
E0005402,T001766,Transporte terrestre,153.59,2025-09-03,True
E0005403,T001766,Pedágio,100.96,2025-09-03,True
E0005404,T001766,Ajuste de reembolso,18.24,2025-09-21,False
E0005405,T001767,Alimentação,284.54,2025-06-22,True
E0005406,T001767,Transporte terrestre,178.26,2025-06-22,True
E0005407,T001767,Ajuste de reembolso,-3.36,2025-07-14,False
E0005408,T001768,Alimentação,417.36,2024-08-26,True
E0005409,T001768,Transporte terrestre,234.18,2024-08-26,True
E0005410,T001768,Ajuste de reembolso,21.34,2024-09-11,False
E0005411,T001769,Alimentação,350.75,2025-05-02,True
E0005412,T001769,Transporte terrestre,174.56,2025-05-02,True
E0005413,T001769,Ajuste de reembolso,40.16,2025-05-11,False
E0005414,T001770,Alimentação,226.53,2025-12-30,True
E0005415,T001770,Transporte terrestre,90.31,2025-12-30,True
E0005416,T001770,Ajuste de reembolso,22.94,2026-01-10,False
E0005417,T001771,Alimentação,288.19,2024-04-15,True
E0005418,T001771,Transporte terrestre,247.16,2024-04-15,True
E0005419,T001771,Ajuste de reembolso,9.66,2024-04-20,False
E0005420,T001772,Alimentação,272.71,2025-04-26,True
E0005421,T001772,Transporte terrestre,115.34,2025-04-26,True
E0005422,T001772,Ajuste de reembolso,28.16,2025-05-13,False
E0005423,T001773,Alimentação,115.84,2024-09-22,True
E0005424,T001773,Transporte terrestre,113.51,2024-09-22,True
E0005425,T001773,Ajuste de reembolso,-19.12,2024-10-10,False
E0005426,T001774,Alimentação,223.6,2024-09-18,True
E0005427,T001774,Transporte terrestre,291.78,2024-09-18,True
E0005428,T001774,Taxa,114.46,2024-09-18,True
E0005429,T001774,Ajuste de reembolso,28.93,2024-10-03,False
E0005430,T001775,Alimentação,405.61,2025-09-15,True
E0005431,T001775,Transporte terrestre,205.37,2025-09-15,True
E0005432,T001775,Ajuste de reembolso,31.24,2025-10-01,False
E0005433,T001776,Alimentação,79.68,2024-06-13,True
E0005434,T001776,Transporte terrestre,60.48,2024-06-13,True
E0005435,T001776,Ajuste de reembolso,19.59,2024-06-19,False
E0005436,T001777,Alimentação,89.12,2024-11-04,True
E0005437,T001777,Transporte terrestre,143.82,2024-11-04,True
E0005438,T001777,Pedágio,60.51,2024-11-04,True
E0005439,T001777,Ajuste de reembolso,8.97,2024-11-11,False
E0005440,T001778,Alimentação,378.65,2025-08-11,True
E0005441,T001778,Transporte terrestre,344.34,2025-08-11,True
E0005442,T001778,Ajuste de reembolso,-6.95,2025-08-25,False
E0005443,T001779,Alimentação,92.85,2025-09-25,True
E0005444,T001779,Transporte terrestre,131.0,2025-09-25,True
E0005445,T001779,Pedágio,93.4,2025-09-25,True
E0005446,T001779,Ajuste de reembolso,-6.96,2025-10-08,False
E0005447,T001780,Alimentação,255.58,2025-12-28,True
E0005448,T001780,Transporte terrestre,291.23,2025-12-28,True
E0005449,T001780,Ajuste de reembolso,-2.05,2026-01-13,False
E0005450,T001781,Alimentação,323.58,2024-10-09,True
E0005451,T001781,Transporte terrestre,253.35,2024-10-09,True
E0005452,T001781,Outros,137.27,2024-10-09,True
E0005453,T001781,Ajuste de reembolso,35.39,2024-10-25,False
E0005454,T001782,Alimentação,290.95,2025-06-11,True
E0005455,T001782,Transporte terrestre,120.79,2025-06-11,True
E0005456,T001782,Ajuste de reembolso,37.59,2025-06-17,False
E0005457,T001784,Alimentação,698.54,2025-03-02,True
E0005458,T001784,Transporte terrestre,346.2,2025-03-02,True
E0005459,T001784,Ajuste de reembolso,32.32,2025-03-16,False
E0005460,T001785,Alimentação,307.89,2025-07-28,True
E0005461,T001785,Transporte terrestre,194.74,2025-07-28,True
E0005462,T001785,Ajuste de reembolso,1.78,2025-08-07,False
E0005463,T001786,Alimentação,208.64,2025-09-01,True
E0005464,T001786,Transporte terrestre,163.75,2025-09-01,True
E0005465,T001786,Ajuste de reembolso,9.52,2025-09-08,False
E0005466,T001787,Alimentação,214.11,2024-03-05,True
E0005467,T001787,Transporte terrestre,123.92,2024-03-05,True
E0005468,T001787,Ajuste de reembolso,21.83,2024-03-12,False
E0005469,T001788,Alimentação,329.07,2025-05-08,True
E0005470,T001788,Transporte terrestre,137.1,2025-05-08,True
E0005471,T001788,Taxa,142.15,2025-05-08,True
E0005472,T001788,Ajuste de reembolso,39.9,2025-05-17,False
E0005473,T001789,Alimentação,536.48,2025-04-26,True
E0005474,T001789,Transporte terrestre,268.76,2025-04-26,True
E0005475,T001789,Outros,174.72,2025-04-26,True
E0005476,T001789,Ajuste de reembolso,29.89,2025-05-09,False
E0005477,T001790,Alimentação,373.65,2024-09-10,True
E0005478,T001790,Transporte terrestre,145.27,2024-09-10,True
E0005479,T001790,Estacionamento,199.79,2024-09-10,True
E0005480,T001790,Ajuste de reembolso,-18.38,2024-09-20,False
E0005481,T001791,Alimentação,564.99,2024-11-01,True
E0005482,T001791,Transporte terrestre,289.89,2024-11-01,True
E0005483,T001791,Ajuste de reembolso,9.2,2024-11-11,False
E0005484,T001792,Alimentação,140.54,2024-11-11,True
E0005485,T001792,Transporte terrestre,85.63,2024-11-11,True
E0005486,T001792,Pedágio,246.51,2024-11-11,True
E0005487,T001792,Ajuste de reembolso,37.51,2024-11-22,False
E0005488,T001793,Alimentação,242.65,2025-05-06,True
E0005489,T001793,Transporte terrestre,196.48,2025-05-06,True
E0005490,T001793,Ajuste de reembolso,-16.16,2025-05-24,False
E0005491,T001794,Alimentação,195.99,2024-10-03,True
E0005492,T001794,Transporte terrestre,119.96,2024-10-03,True
E0005493,T001794,Ajuste de reembolso,-3.74,2024-10-07,False
E0005494,T001795,Alimentação,68.11,2024-05-03,True
E0005495,T001795,Transporte terrestre,50.51,2024-05-03,True
E0005496,T001795,Ajuste de reembolso,-14.92,2024-05-06,False
E0005497,T001796,Alimentação,331.4,2025-05-09,True
E0005498,T001796,Transporte terrestre,155.37,2025-05-09,True
E0005499,T001796,Ajuste de reembolso,5.03,2025-05-12,False
E0005500,T001797,Alimentação,212.56,2025-07-12,True
E0005501,T001797,Transporte terrestre,203.15,2025-07-12,True
E0005502,T001797,Ajuste de reembolso,-22.51,2025-07-27,False
E0005503,T001798,Alimentação,106.15,2025-09-20,True
E0005504,T001798,Transporte terrestre,45.33,2025-09-20,True
E0005505,T001798,Ajuste de reembolso,-24.84,2025-10-02,False
E0005506,T001799,Alimentação,337.2,2024-12-22,True
E0005507,T001799,Transporte terrestre,267.57,2024-12-22,True
E0005508,T001799,Ajuste de reembolso,18.52,2025-01-09,False
E0005509,T001800,Alimentação,200.17,2024-05-05,True
E0005510,T001800,Transporte terrestre,144.39,2024-05-05,True
E0005511,T001800,Outros,132.79,2024-05-05,True
E0005512,T001800,Ajuste de reembolso,-17.86,2024-05-22,False
E0005513,T001801,Alimentação,124.97,2025-11-03,True
E0005514,T001801,Transporte terrestre,202.91,2025-11-03,True
E0005515,T001801,Ajuste de reembolso,-11.84,2025-11-09,False
E0005516,T001803,Alimentação,192.52,2024-05-14,True
E0005517,T001803,Transporte terrestre,118.36,2024-05-14,True
E0005518,T001803,Ajuste de reembolso,14.76,2024-05-26,False
E0005519,T001804,Alimentação,225.54,2024-06-06,True
E0005520,T001804,Transporte terrestre,191.01,2024-06-06,True
E0005521,T001804,Ajuste de reembolso,-18.92,2024-06-27,False
E0005522,T001805,Alimentação,664.71,2024-03-08,True
E0005523,T001805,Transporte terrestre,325.28,2024-03-08,True
E0005524,T001805,Ajuste de reembolso,-14.51,2024-03-18,False
E0005525,T001806,Alimentação,387.7,2024-09-01,True
E0005526,T001806,Transporte terrestre,212.02,2024-09-01,True
E0005527,T001806,Ajuste de reembolso,28.2,2024-09-17,False
E0005528,T001807,Alimentação,116.7,2024-11-08,True
E0005529,T001807,Transporte terrestre,122.02,2024-11-08,True
E0005530,T001807,Ajuste de reembolso,29.51,2024-11-20,False
E0005531,T001808,Alimentação,542.11,2024-06-16,True
E0005532,T001808,Transporte terrestre,304.14,2024-06-16,True
E0005533,T001808,Ajuste de reembolso,0.98,2024-06-21,False
E0005534,T001809,Alimentação,184.98,2024-06-06,True
E0005535,T001809,Transporte terrestre,118.78,2024-06-06,True
E0005536,T001809,Ajuste de reembolso,42.32,2024-06-15,False
E0005537,T001810,Alimentação,257.6,2024-04-15,True
E0005538,T001810,Transporte terrestre,146.87,2024-04-15,True
E0005539,T001810,Ajuste de reembolso,-23.71,2024-04-24,False
E0005540,T001811,Alimentação,80.63,2025-05-11,True
E0005541,T001811,Transporte terrestre,106.03,2025-05-11,True
E0005542,T001811,Ajuste de reembolso,42.66,2025-05-23,False
E0005543,T001812,Alimentação,58.44,2025-03-21,True
E0005544,T001812,Transporte terrestre,56.64,2025-03-21,True
E0005545,T001812,Ajuste de reembolso,-11.42,2025-04-02,False
E0005546,T001813,Alimentação,114.36,2024-07-27,True
E0005547,T001813,Transporte terrestre,59.34,2024-07-27,True
E0005548,T001813,Ajuste de reembolso,-12.89,2024-08-12,False
E0005549,T001814,Alimentação,507.16,2025-07-07,True
E0005550,T001814,Transporte terrestre,245.3,2025-07-07,True
E0005551,T001814,Ajuste de reembolso,17.53,2025-07-24,False
E0005552,T001815,Alimentação,157.81,2025-01-02,True
E0005553,T001815,Transporte terrestre,133.06,2025-01-02,True
E0005554,T001815,Outros,253.03,2025-01-02,True
E0005555,T001815,Ajuste de reembolso,32.78,2025-01-10,False
E0005556,T001816,Alimentação,165.93,2024-03-21,True
E0005557,T001816,Transporte terrestre,198.36,2024-03-21,True
E0005558,T001816,Ajuste de reembolso,-23.32,2024-03-26,False
E0005559,T001817,Alimentação,194.57,2025-02-26,True
E0005560,T001817,Transporte terrestre,161.38,2025-02-26,True
E0005561,T001817,Ajuste de reembolso,-5.02,2025-03-08,False
E0005562,T001818,Alimentação,498.82,2024-10-18,True
