viagem_id,companhia_aerea,rota,tarifa_base,taxa_remarcacao,taxa_cancelamento,valor_aereo_realizado,antecedencia_dias,remarcada,cancelada
T001337,GOL,Salvador - São Paulo,1192.67,0.0,0.0,1192.67,13,False,False
T001338,Azul,Salvador - Fortaleza,745.49,0.0,0.0,745.49,15,False,False
T001339,,Salvador - Manaus,1032.63,0.0,0.0,1032.63,18,False,False
T001340,Azul,Salvador - Recife,736.22,0.0,0.0,736.22,6,False,False
T001341,Azul,Salvador - São Paulo,850.87,0.0,0.0,850.87,10,False,False
T001342,LATAM,Salvador - Fortaleza,605.13,0.0,0.0,605.13,9,False,False
T001343,LATAM,Salvador - Fortaleza,1542.39,0.0,0.0,1542.39,3,False,False
T001344,LATAM,Salvador - Recife,528.86,0.0,0.0,528.86,19,False,False
T001345,LATAM,Salvador - Fortaleza,834.46,0.0,0.0,834.46,4,False,False
T001346,Azul,Salvador - Porto Alegre,1381.55,0.0,0.0,1381.55,11,False,False
T001347,Azul,Salvador - São Paulo,1650.68,471.39,0.0,2122.07,3,True,False
T001348,LATAM,Salvador - Fortaleza,712.04,0.0,0.0,712.04,7,False,False
T001349,GOL,Salvador - Recife,371.34,0.0,0.0,371.34,18,False,False
T001350,Azul,Salvador - Brasília,2786.11,0.0,0.0,2786.11,0,False,False
T001351,LATAM,Salvador - Brasília,822.01,0.0,0.0,822.01,31,False,False
T001352,LATAM,Salvador - São Paulo,1449.5,0.0,0.0,1449.5,4,False,False
T001354,Azul,Salvador - Campinas,1204.84,0.0,0.0,1204.84,4,False,False
T001355,LATAM,Salvador - Brasília,807.84,0.0,0.0,807.84,12,False,False
T001356,LATAM,Salvador - São Paulo,1382.45,0.0,0.0,1382.45,0,False,False
T001357,LATAM,Salvador - Brasília,925.32,0.0,0.0,925.32,8,False,False
T001358,LATAM,Salvador - Recife,934.83,227.35,0.0,1162.19,1,True,False
T001359,GOL,Salvador - Fortaleza,742.46,0.0,0.0,742.46,18,False,False
T001360,GOL,Salvador - Belo Horizonte,829.41,0.0,0.0,829.41,5,False,False
T001361,GOL,Salvador - Belo Horizonte,528.97,141.58,0.0,670.55,26,True,False
T001362,GOL,Salvador - Porto Alegre,933.14,0.0,0.0,933.14,13,False,False
T001363,GOL,Salvador - Rio de Janeiro,1273.65,0.0,0.0,1273.65,1,False,False
T001364,Azul,Salvador - Rio de Janeiro,876.75,0.0,0.0,876.75,14,False,False
T001365,Azul,Salvador - Campinas,942.92,0.0,0.0,942.92,18,False,False
T001368,GOL,Salvador - Curitiba,1221.55,0.0,0.0,1221.55,6,False,False
T001369,LATAM,Salvador - Fortaleza,809.39,0.0,0.0,809.39,9,False,False
T001370,Azul,Salvador - Vitória da Conquista,651.62,154.29,0.0,805.91,14,True,False
T001371,GOL,Salvador - Porto Alegre,2399.89,0.0,0.0,2399.89,0,False,False
T001372,GOL,Salvador - São Paulo,1318.78,290.1,0.0,1608.88,0,True,False
T001373,LATAM,Salvador - Recife,522.79,0.0,0.0,522.79,11,False,False
T001374,GOL,Salvador - São Paulo,1505.66,0.0,0.0,1505.66,1,False,False
T001375,Azul,Salvador - Rio de Janeiro,833.86,0.0,0.0,833.86,5,False,False
T001376,Azul,Salvador - Fortaleza,1007.48,220.84,0.0,1228.31,1,True,False
T001377,GOL,Salvador - Belo Horizonte,942.72,144.26,0.0,1086.98,6,True,False
T001378,GOL,Salvador - Porto Alegre,1015.18,0.0,0.0,1015.18,19,False,False
T001379,LATAM,Salvador - Brasília,1043.39,0.0,0.0,1043.39,5,False,False
T001380,LATAM,Salvador - São Paulo,932.11,0.0,0.0,932.11,5,False,False
T001381,LATAM,Salvador - São Paulo,1942.97,0.0,0.0,1942.97,3,False,False
T001382,GOL,Salvador - São Paulo,802.87,0.0,0.0,802.87,35,False,False
T001383,GOL,Salvador - Belo Horizonte,831.41,0.0,0.0,831.41,5,False,False
T001384,LATAM,Salvador - Brasília,1506.16,0.0,0.0,1506.16,6,False,False
T001385,GOL,Salvador - Ilhéus,370.54,0.0,0.0,370.54,6,False,False
T001386,GOL,Salvador - Curitiba,1203.98,0.0,0.0,1203.98,6,False,False
T001387,LATAM,Salvador - Recife,457.97,0.0,0.0,457.97,15,False,False
T001388,Azul,Salvador - Brasília,1009.72,0.0,0.0,1009.72,6,False,False
T001389,GOL,Salvador - Belo Horizonte,1068.99,0.0,0.0,1068.99,13,False,False
T001390,Azul,Salvador - Fortaleza,837.36,0.0,0.0,837.36,20,False,False
T001391,LATAM,Salvador - Ilhéus,555.66,0.0,0.0,555.66,6,False,False
T001392,Azul,Salvador - Belo Horizonte,812.94,129.32,0.0,942.26,6,True,False
T001393,GOL,Salvador - Ilhéus,461.41,0.0,0.0,461.41,4,False,False
T001394,LATAM,Salvador - São Paulo,546.71,0.0,0.0,546.71,35,False,False
T001396,LATAM,Salvador - Fortaleza,647.92,0.0,0.0,647.92,9,False,False
T001397,GOL,Salvador - São Paulo,1444.7,0.0,0.0,1444.7,1,False,False
T001398,LATAM,Salvador - Aracaju,458.35,0.0,0.0,458.35,12,False,False
T001399,GOL,Salvador - São Paulo,1656.39,0.0,0.0,1656.39,6,False,False
T001400,Azul,Salvador - Curitiba,1085.03,0.0,0.0,1085.03,7,False,False
T001401,LATAM,Salvador - São Paulo,1281.01,0.0,0.0,1281.01,12,False,False
T001402,GOL,Salvador - São Paulo,1027.32,0.0,0.0,1027.32,12,False,False
T001403,Azul,Salvador - Curitiba,1441.24,0.0,0.0,1441.24,14,False,False
T001404,GOL,Salvador - Rio de Janeiro,2023.19,0.0,0.0,2023.19,1,False,False
T001405,LATAM,Salvador - São Paulo,925.16,0.0,0.0,925.16,24,False,False
T001406,Azul,Salvador - Campinas,1190.18,0.0,0.0,1190.18,6,False,False
T001407,GOL,Salvador - Curitiba,1215.92,0.0,0.0,1215.92,5,False,False
T001408,GOL,Salvador - São Paulo,1077.77,0.0,0.0,1077.77,13,False,False
T001409,LATAM,Salvador - Belo Horizonte,1652.84,439.14,0.0,2091.98,2,True,False
T001410,GOL,Salvador - Brasília,675.11,0.0,0.0,675.11,22,False,False
T001411,LATAM,Salvador - São Paulo,754.25,0.0,0.0,754.25,31,False,False
T001412,GOL,Salvador - Brasília,679.25,0.0,0.0,679.25,10,False,False
T001413,LATAM,Salvador - Brasília,1472.18,0.0,0.0,1472.18,3,False,False
T001414,LATAM,Salvador - Brasília,831.97,0.0,0.0,831.97,22,False,False
T001415,GOL,Salvador - São Paulo,1294.71,0.0,0.0,1294.71,0,False,False
T001416,Azul,Salvador - Curitiba,1549.77,194.99,0.0,1744.76,1,True,False
T001418,LATAM,Salvador - São Paulo,857.41,0.0,0.0,857.41,4,False,False
T001419,LATAM,Salvador - Brasília,978.57,0.0,128.64,128.64,7,False,True
T001420,LATAM,Salvador - São Paulo,1334.49,0.0,0.0,1334.49,5,False,False
T001421,GOL,Salvador - Curitiba,1094.69,0.0,0.0,1094.69,10,False,False
T001422,GOL,Salvador - Curitiba,1475.81,0.0,0.0,1475.81,0,False,False
T001423,Azul,Salvador - São Paulo,1426.71,0.0,0.0,1426.71,0,False,False
T001424,GOL,Salvador - São Paulo,641.47,0.0,0.0,641.47,16,False,False
T001425,GOL,Salvador - Belo Horizonte,754.41,0.0,0.0,754.41,10,False,False
T001426,LATAM,Salvador - São Paulo,530.66,0.0,0.0,530.66,36,False,False
T001429,GOL,Salvador - Belo Horizonte,613.86,0.0,0.0,613.86,31,False,False
T001431,LATAM,Salvador - São Paulo,1121.03,0.0,0.0,1121.03,6,False,False
T001432,LATAM,Salvador - Fortaleza,1097.63,0.0,0.0,1097.63,3,False,False
T001433,Azul,Salvador - Belo Horizonte,1486.95,0.0,0.0,1486.95,2,False,False
T001434,LATAM,Salvador - São Paulo,1376.59,0.0,0.0,1376.59,5,False,False
T001435,Gol Linhas Aéreas,Salvador - Rio de Janeiro,865.46,0.0,0.0,865.46,23,False,False
T001436,Azul,Salvador - Belo Horizonte,868.51,0.0,0.0,868.51,12,False,False
T001437,Azul,Salvador - Manaus,1863.59,0.0,0.0,1863.59,12,False,False
T001438,LATAM,Salvador - Vitória da Conquista,423.75,0.0,0.0,423.75,19,False,False
T001439,LATAM,Salvador - São Paulo,1562.95,0.0,0.0,1562.95,19,False,False
T001440,Azul,Salvador - São Paulo,1428.78,0.0,0.0,1428.78,5,False,False
T001441,GOL,Salvador - Recife,958.18,0.0,0.0,958.18,0,False,False
T001442,gol,Salvador - Manaus,1931.77,0.0,0.0,1931.77,5,False,False
T001443,Azul Linhas Aéreas,Salvador - São Paulo,1452.96,0.0,0.0,1452.96,1,False,False
T001444,GOL,Salvador - São Paulo,1581.9,0.0,0.0,1581.9,1,False,False
T001445,Latam Airlines,Salvador - Porto Alegre,1394.38,0.0,0.0,1394.38,12,False,False
T001446,Azul,Salvador - São Paulo,1862.12,0.0,0.0,1862.12,1,False,False
T001447,LATAM,Salvador - Brasília,697.36,0.0,0.0,697.36,11,False,False
T001448,LATAM,Salvador - Brasília,1175.51,0.0,0.0,1175.51,2,False,False
T001449,Azul,Salvador - Brasília,888.35,275.53,0.0,1163.87,19,True,False
T001450,GOL,Salvador - São Paulo,966.12,0.0,0.0,966.12,20,False,False
T001451,GOL,Salvador - São Paulo,1110.19,0.0,0.0,1110.19,14,False,False
T001452,Azul,Salvador - Fortaleza,943.63,0.0,0.0,943.63,5,False,False
T001453,LATAM,Salvador - Recife,377.73,0.0,0.0,377.73,15,False,False
T001454,Azul,Salvador - Belo Horizonte,961.53,0.0,0.0,961.53,2,False,False
T001455,LATAM,Salvador - Brasília,1278.26,0.0,0.0,1278.26,8,False,False
T001456,Azul,Salvador - Rio de Janeiro,2368.27,667.32,0.0,3035.59,6,True,False
T001457,Azul,Salvador - São Paulo,1938.04,0.0,0.0,1938.04,4,False,False
T001460,GOL,Salvador - Rio de Janeiro,632.16,0.0,0.0,632.16,33,False,False
T001461,LATAM,Salvador - Brasília,702.21,0.0,0.0,702.21,19,False,False
T001462,LATAM,Salvador - Campinas,2375.07,0.0,0.0,2375.07,4,False,False
T001463,LATAM,Salvador - Curitiba,1571.88,0.0,0.0,1571.88,2,False,False
T001465,Azul,Salvador - Brasília,1250.81,0.0,0.0,1250.81,0,False,False
T001466,Azul,Salvador - Recife,358.1,0.0,0.0,358.1,22,False,False
T001467,GOL,Salvador - Curitiba,1922.61,0.0,0.0,1922.61,3,False,False
T001468,GOL,Salvador - Manaus,754.89,0.0,0.0,754.89,12,False,False
T001469,LATAM,Salvador - São Paulo,1721.03,0.0,0.0,1721.03,2,False,False
T001470,GOL,Salvador - São Paulo,1174.86,0.0,0.0,1174.86,2,False,False
T001471,Azul,Salvador - São Paulo,879.14,0.0,0.0,879.14,27,False,False
T001472,GOL,Salvador - Brasília,1089.03,0.0,0.0,1089.03,26,False,False
T001473,LATAM,Salvador - Fortaleza,717.49,0.0,0.0,717.49,4,False,False
T001474,GOL,Salvador - Recife,715.7,0.0,0.0,715.7,5,False,False
T001475,LATAM,Salvador - Ilhéus,298.72,0.0,0.0,298.72,18,False,False
T001478,LATAM,Salvador - Manaus,2004.6,0.0,0.0,2004.6,3,False,False
T001479,LATAM,Salvador - São Paulo,1375.95,438.7,0.0,1814.65,4,True,False
T001480,LATAM,Salvador - Porto Alegre,1451.06,0.0,0.0,1451.06,4,False,False
T001481,LATAM,Salvador - Curitiba,1235.27,0.0,0.0,1235.27,14,False,False
T001482,LATAM,Salvador - Campinas,763.34,0.0,0.0,763.34,24,False,False
T001483,GOL,Salvador - Fortaleza,452.37,0.0,0.0,452.37,10,False,False
T001484,Azul,Salvador - São Paulo,751.24,0.0,0.0,751.24,31,False,False
T001485,Azul,Salvador - São Paulo,1339.69,0.0,0.0,1339.69,4,False,False
T001486,LATAM,Salvador - Vitória da Conquista,558.72,0.0,0.0,558.72,6,False,False
T001488,Azul,Salvador - Recife,1004.91,0.0,0.0,1004.91,1,False,False
T001489,GOL,Salvador - Curitiba,1249.09,0.0,0.0,1249.09,4,False,False
T001490,GOL,Salvador - Campinas,1720.88,0.0,0.0,1720.88,1,False,False
T001491,Azul,Salvador - São Paulo,1493.22,0.0,0.0,1493.22,0,False,False
T001492,LATAM,Salvador - São Paulo,1081.5,0.0,0.0,1081.5,23,False,False
T001493,Azul,Salvador - São Paulo,1099.88,0.0,0.0,1099.88,6,False,False
T001494,Azul,Salvador - Aracaju,632.0,0.0,0.0,632.0,1,False,False
T001496,GOL,Salvador - Recife,866.23,0.0,0.0,866.23,0,False,False
T001497,Azul,Salvador - Brasília,1486.39,0.0,0.0,1486.39,12,False,False
T001498,LATAM,Salvador - Brasília,1067.11,0.0,0.0,1067.11,2,False,False
T001500,LATAM,Salvador - Recife,1174.34,0.0,0.0,1174.34,3,False,False
T001501,LATAM,Salvador - Rio de Janeiro,756.55,0.0,0.0,756.55,28,False,False
T001502,LATAM,Salvador - Rio de Janeiro,1460.37,0.0,0.0,1460.37,3,False,False
T001503,GOL,Salvador - Aracaju,453.29,0.0,0.0,453.29,27,False,False
T001504,LATAM,Salvador - Ilhéus,391.19,0.0,0.0,391.19,19,False,False
T001505,GOL,Salvador - Brasília,1421.34,0.0,0.0,1421.34,10,False,False
T001506,Azul,Salvador - São Paulo,1568.43,0.0,0.0,1568.43,7,False,False
T001507,LATAM,Salvador - Rio de Janeiro,2632.89,0.0,0.0,2632.89,1,False,False
T001508,GOL,Salvador - São Paulo,853.62,0.0,0.0,853.62,5,False,False
T001509,LATAM,Salvador - Vitória da Conquista,527.34,0.0,0.0,527.34,5,False,False
T001510,,Salvador - Curitiba,923.91,0.0,0.0,923.91,19,False,False
T001511,GOL,Salvador - São Paulo,1318.04,0.0,0.0,1318.04,1,False,False
T001512,Azul,Salvador - Vitória da Conquista,411.79,0.0,0.0,411.79,4,False,False
T001513,LATAM,Salvador - Campinas,1169.99,0.0,0.0,1169.99,5,False,False
T001514,Azul,Salvador - Brasília,1350.15,0.0,0.0,1350.15,5,False,False
T001516,LATAM,Salvador - São Paulo,988.61,0.0,0.0,988.61,25,False,False
T001517,GOL,Salvador - São Paulo,989.35,0.0,0.0,989.35,23,False,False
T001518,GOL,Salvador - Recife,691.91,0.0,0.0,691.91,1,False,False
T001519,Azul,Salvador - Brasília,1121.41,0.0,0.0,1121.41,0,False,False
T001521,LATAM,Salvador - Rio de Janeiro,1049.86,0.0,0.0,1049.86,26,False,False
T001522,GOL,Salvador - Belo Horizonte,816.79,0.0,0.0,816.79,17,False,False
T001523,GOL,Salvador - Recife,648.83,0.0,0.0,648.83,4,False,False
T001524,LATAM,Salvador - Rio de Janeiro,698.38,0.0,0.0,698.38,15,False,False
T001525,GOL,Salvador - Porto Alegre,841.36,112.27,0.0,953.63,26,True,False
T001526,LATAM,Salvador - Fortaleza,531.68,0.0,0.0,531.68,17,False,False
T001527,LATAM,Salvador - Brasília,699.74,0.0,0.0,699.74,42,False,False
T001528,Azul,Salvador - Belo Horizonte,841.28,129.11,0.0,970.4,7,True,False
T001529,GOL,Salvador - São Paulo,851.26,0.0,0.0,851.26,34,False,False
T001530,LATAM,Salvador - Vitória da Conquista,707.71,0.0,0.0,707.71,5,False,False
T001531,LATAM,Salvador - São Paulo,1044.59,0.0,0.0,1044.59,6,False,False
T001532,GOL,Salvador - Manaus,1400.04,0.0,0.0,1400.04,18,False,False
T001533,LATAM,Salvador - São Paulo,1465.92,0.0,0.0,1465.92,2,False,False
T001534,GOL,Salvador - Fortaleza,536.57,0.0,0.0,536.57,31,False,False
T001535,GOL,Salvador - Recife,782.66,0.0,0.0,782.66,3,False,False
T001536,Azul,Salvador - São Paulo,1227.45,0.0,0.0,1227.45,7,False,False
T001537,GOL,Salvador - Belo Horizonte,1730.34,0.0,0.0,1730.34,0,False,False
T001538,Azul,Salvador - Brasília,903.46,0.0,0.0,903.46,5,False,False
T001539,Azul,Salvador - Fortaleza,561.71,0.0,0.0,561.71,7,False,False
T001540,GOL,Salvador - Campinas,796.44,0.0,114.57,114.57,20,False,True
T001541,GOL,Salvador - São Paulo,1143.61,0.0,0.0,1143.61,0,False,False
T001542,GOL,Salvador - Brasília,719.1,0.0,0.0,719.1,5,False,False
T001544,latam,Salvador - Recife,782.31,0.0,0.0,782.31,5,False,False
T001545,Azul,Salvador - Brasília,840.88,0.0,0.0,840.88,8,False,False
T001546,LATAM,Salvador - Recife,565.24,0.0,0.0,565.24,12,False,False
T001547,GOL,Salvador - Brasília,1155.69,0.0,259.98,259.98,2,False,True
T001548,Azul,Salvador - Recife,457.65,0.0,0.0,457.65,25,False,False
T001549,LATAM,Salvador - Fortaleza,943.9,260.46,0.0,1204.35,2,True,False
T001550,LATAM,Salvador - São Paulo,1543.84,469.35,0.0,2013.18,0,True,False
T001551,GOL,Salvador - Vitória da Conquista,481.8,0.0,0.0,481.8,21,False,False
T001552,Azul,Salvador - Curitiba,1092.62,0.0,0.0,1092.62,11,False,False
T001553,GOL,Salvador - São Paulo,1029.99,0.0,0.0,1029.99,4,False,False
T001554,latam,Salvador - Rio de Janeiro,2362.82,0.0,0.0,2362.82,0,False,False
T001556,LATAM,Salvador - Vitória da Conquista,461.73,0.0,0.0,461.73,6,False,False
T001557,LATAM,Salvador - São Paulo,938.45,0.0,0.0,938.45,20,False,False
T001559,LATAM,Salvador - Brasília,926.47,214.29,0.0,1140.77,7,True,False
T001560,GOL,Salvador - Recife,533.75,0.0,0.0,533.75,15,False,False
T001561,LATAM,Salvador - São Paulo,999.66,277.5,0.0,1277.16,4,True,False
T001562,LATAM,Salvador - Belo Horizonte,1328.26,0.0,0.0,1328.26,3,False,False
T001563,Azul,Salvador - Porto Alegre,2094.84,0.0,0.0,2094.84,1,False,False
T001564,AZUL,Salvador - São Paulo,709.1,0.0,0.0,709.1,33,False,False
T001565,LATAM,Salvador - Brasília,1535.22,272.61,0.0,1807.83,2,True,False
T001566,GOL,Salvador - Campinas,898.56,0.0,0.0,898.56,15,False,False
T001567,LATAM,Salvador - São Paulo,1239.95,0.0,0.0,1239.95,4,False,False
T001568,LATAM,Salvador - Porto Alegre,903.35,0.0,0.0,903.35,21,False,False
T001570,GOL,Salvador - Rio de Janeiro,834.76,0.0,0.0,834.76,13,False,False
T001571,LATAM,Salvador - Campinas,1593.11,0.0,0.0,1593.11,12,False,False
T001572,Latam Airlines,Salvador - Brasília,815.76,0.0,0.0,815.76,19,False,False
T001573,Azul,Salvador - Porto Alegre,863.19,0.0,0.0,863.19,8,False,False
T001574,Azul,Salvador - Belo Horizonte,1128.51,0.0,0.0,1128.51,0,False,False
T001576,GOL,Salvador - Rio de Janeiro,746.18,0.0,0.0,746.18,28,False,False
T001577,LATAM Airlines,Salvador - Rio de Janeiro,924.13,0.0,0.0,924.13,22,False,False
T001578,Azul,Salvador - Ilhéus,716.62,146.55,0.0,863.17,6,True,False
T001579,LATAM,Salvador - São Paulo,1247.39,0.0,0.0,1247.39,16,False,False
T001580,GOL,Salvador - Brasília,751.38,0.0,149.0,149.0,4,False,True
T001581,LATAM,Salvador - Campinas,819.58,0.0,0.0,819.58,29,False,False
T001582,GOL,Salvador - São Paulo,826.22,0.0,0.0,826.22,23,False,False
T001583,Azul,Salvador - São Paulo,1639.1,0.0,0.0,1639.1,6,False,False
T001584,LATAM,Salvador - São Paulo,1116.81,0.0,0.0,1116.81,9,False,False
T001586,Azul,Salvador - Recife,465.92,0.0,0.0,465.92,33,False,False
T001587,Azul,Salvador - Recife,510.07,0.0,0.0,510.07,24,False,False
T001588,LATAM,Salvador - Fortaleza,521.31,0.0,0.0,521.31,19,False,False
T001589,LATAM,Salvador - Rio de Janeiro,1343.65,0.0,0.0,1343.65,0,False,False
T001590,Azul Linhas Aéreas,Salvador - Vitória da Conquista,585.94,0.0,0.0,585.94,6,False,False
T001591,LATAM,Salvador - São Paulo,654.58,175.11,0.0,829.69,10,True,False
T001592,gol,Salvador - Recife,813.87,0.0,0.0,813.87,6,False,False
T001593,LATAM,Salvador - Curitiba,1131.41,0.0,0.0,1131.41,0,False,False
T001595,Azul,Salvador - São Paulo,1552.26,0.0,0.0,1552.26,0,False,False
T001596,GOL,Salvador - São Paulo,850.15,0.0,0.0,850.15,18,False,False
T001597,LATAM,Salvador - Manaus,2315.94,0.0,0.0,2315.94,4,False,False
T001598,Azul,Salvador - Brasília,1211.19,0.0,0.0,1211.19,11,False,False
T001599,LATAM,Salvador - Campinas,1508.39,0.0,0.0,1508.39,0,False,False
T001600,LATAM,Salvador - São Paulo,2031.65,0.0,0.0,2031.65,2,False,False
T001601,GOL,Salvador - Belo Horizonte,1071.69,0.0,0.0,1071.69,7,False,False
T001602,Azul,Salvador - Fortaleza,889.89,0.0,0.0,889.89,5,False,False
T001603,LATAM,Salvador - Recife,712.42,0.0,0.0,712.42,5,False,False
T001604,Azul,Salvador - São Paulo,1114.68,0.0,0.0,1114.68,6,False,False
T001605,GOL,Salvador - Fortaleza,519.54,0.0,0.0,519.54,25,False,False
T001606,LATAM,Salvador - Rio de Janeiro,1234.14,0.0,129.86,129.86,6,False,True
T001607,LATAM,Salvador - Rio de Janeiro,613.97,0.0,0.0,613.97,30,False,False
T001608,LATAM,Salvador - Rio de Janeiro,882.15,0.0,0.0,882.15,7,False,False
T001610,Gol Linhas Aéreas,Salvador - São Paulo,1036.6,0.0,0.0,1036.6,9,False,False
T001611,LATAM,Salvador - Fortaleza,654.8,0.0,0.0,654.8,4,False,False
T001612,LATAM,Salvador - Ilhéus,606.77,0.0,0.0,606.77,3,False,False
T001613,GOL,Salvador - Rio de Janeiro,750.67,0.0,0.0,750.67,9,False,False
T001614,LATAM,Salvador - Recife,852.24,0.0,0.0,852.24,3,False,False
T001615,LATAM,Salvador - São Paulo,1286.42,0.0,0.0,1286.42,0,False,False
T001616,LATAM,Salvador - Brasília,890.69,125.51,0.0,1016.2,8,True,False
T001618,Azul,Salvador - Vitória da Conquista,443.94,0.0,0.0,443.94,22,False,False
T001619,Azul,Salvador - Campinas,1216.31,0.0,0.0,1216.31,0,False,False
T001620,latam,Salvador - Recife,415.45,0.0,0.0,415.45,20,False,False
T001621,GOL,Salvador - São Paulo,2093.41,0.0,0.0,2093.41,0,False,False
T001622,LATAM,Salvador - Recife,648.58,0.0,0.0,648.58,2,False,False
T001623,LATAM,Salvador - Fortaleza,568.2,0.0,0.0,568.2,17,False,False
T001624,Azul,Salvador - Rio de Janeiro,1442.41,0.0,0.0,1442.41,27,False,False
T001625,LATAM,Salvador - Fortaleza,738.34,0.0,0.0,738.34,5,False,False
T001626,Azul,Salvador - Ilhéus,360.28,0.0,0.0,360.28,19,False,False
T001627,Azul,Salvador - Manaus,1314.47,285.98,0.0,1600.46,13,True,False
T001628,LATAM,Salvador - Rio de Janeiro,1555.19,0.0,425.17,425.17,3,False,True
T001630,LATAM,Salvador - São Paulo,1252.62,0.0,0.0,1252.62,28,False,False
T001631,Azul,Salvador - São Paulo,1055.62,0.0,0.0,1055.62,2,False,False
T001632,GOL,Salvador - Brasília,805.68,0.0,0.0,805.68,15,False,False
T001633,GOL,Salvador - São Paulo,1149.89,0.0,0.0,1149.89,1,False,False
T001634,GOL,Salvador - Rio de Janeiro,1015.37,0.0,224.8,224.8,1,False,True
T001635,GOL,Salvador - São Paulo,983.78,0.0,0.0,983.78,12,False,False
T001636,Azul,Salvador - São Paulo,893.13,0.0,0.0,893.13,18,False,False
T001637,LATAM,Salvador - Porto Alegre,1470.77,399.07,0.0,1869.84,0,True,False
T001639,Azul,Salvador - Recife,871.33,0.0,205.73,205.73,1,False,True
T001640,LATAM,Salvador - Brasília,1172.57,248.85,0.0,1421.43,5,True,False
T001641,LATAM,Salvador - Rio de Janeiro,831.64,101.37,0.0,933.01,5,True,False
T001642,Azul,Salvador - São Paulo,884.9,0.0,0.0,884.9,17,False,False
T001643,Gol Linhas Aéreas,Salvador - Campinas,702.43,0.0,0.0,702.43,34,False,False
T001646,LATAM,Salvador - Campinas,1332.43,0.0,0.0,1332.43,3,False,False
T001648,GOL,Salvador - Belo Horizonte,1861.05,0.0,0.0,1861.05,4,False,False
T001649,LATAM,Salvador - São Paulo,1283.93,0.0,255.0,255.0,1,False,True
T001650,LATAM,Salvador - Brasília,761.85,0.0,0.0,761.85,11,False,False
T001652,LATAM,Salvador - São Paulo,2449.63,0.0,0.0,2449.63,2,False,False
T001653,GOL,Salvador - São Paulo,1543.5,0.0,0.0,1543.5,2,False,False
T001654,LATAM,Salvador - Curitiba,828.45,0.0,0.0,828.45,20,False,False
T001655,LATAM Airlines,Salvador - Fortaleza,683.92,0.0,0.0,683.92,26,False,False
T001656,Azul,Salvador - Brasília,1722.13,0.0,0.0,1722.13,6,False,False
T001657,LATAM,Salvador - Belo Horizonte,1344.21,0.0,0.0,1344.21,5,False,False
T001658,LATAM,Salvador - Recife,387.08,0.0,0.0,387.08,23,False,False
T001659,GOL,Salvador - Belo Horizonte,900.76,0.0,105.62,105.62,2,False,True
T001660,GOL,Salvador - São Paulo,1496.88,0.0,0.0,1496.88,3,False,False
T001661,Azul,Salvador - Recife,547.82,0.0,0.0,547.82,26,False,False
T001662,Azul,Salvador - São Paulo,1404.23,0.0,0.0,1404.23,5,False,False
T001663,LATAM,Salvador - Belo Horizonte,1259.18,0.0,0.0,1259.18,6,False,False
T001665,GOL,Salvador - Aracaju,256.33,0.0,0.0,256.33,19,False,False
